id,title,deadline,price,image_url,link_info,link_reg,category,keterangan,is_active
121,LKTI-N 2025,2025-07-12,80000,https://barium.dfxx.fun/storage/01JZ8DT97Q0JY89NK0VADK7GTR.png,https://www.instagram.com/p/DLjkPMXJV1m/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
111,POSTER NATIONAL ENGLISH SKILLS COMPETITIONS E.S.A 2025,2025-07-13,15000,https://barium.dfxx.fun/storage/01JZ8CD2PYMS02WHCM3YVWP8TF.png,https://www.instagram.com/p/DLlii4EPHiN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
108,INNOVATION PAPER COMPETITION,2025-07-14,0,https://barium.dfxx.fun/storage/01JZ8BW2TVRASQAHYCRCEPQWDK.png,https://www.instagram.com/p/DLojJr-vQAW/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
114,DEFINE NATIONAL BUSINESS PLAN COMPETITION,2025-07-17,40000,https://barium.dfxx.fun/storage/01JZ8CS6J1BG328NPV4292GWR2.png,https://www.instagram.com/p/DLhBS4sPzK-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
109,LKTI ALCOFE 19,2025-07-21,0,https://barium.dfxx.fun/storage/01JZ8C3N86XQSX4JQ3QV66VZNW.png,https://www.instagram.com/p/DLmv7LUPAxt/?utm_source=ig_web_copy_link,,,,TRUE
119,[INJECTION EPW 16 ITS 2025],2025-07-21,0,https://barium.dfxx.fun/storage/01JZ8DKGTRJTE1NF1KVA1ZKPV1.png,https://www.instagram.com/p/DLomaYIp1-a/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
118,[OPEN REGISTRATION POSTER AND SCIENTIFIC ESSAY COMPETITION EPIDEMIC 2025],2025-07-22,0,https://barium.dfxx.fun/storage/01JZ8DGSCD7EX87M220QF920C9.png,https://www.instagram.com/p/DLoRgm1JiYT/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
107,ECODAYS NATIONAL ESSAY COMPETITION,2025-07-23,60000,https://barium.dfxx.fun/storage/01JZ8BMSQS9J2MTKZZ44MZX93Z.png,https://www.instagram.com/p/DLjjddoSuov/?utm_source=ig_web_copy_link,,,,TRUE
110,"GLOBAL STUDENT AWARDS FOR HEALTH (LITERATURE REVIEW, INFOGRAFIS)",2025-07-24,0,https://barium.dfxx.fun/storage/01JZ8C943F9YRXW7D9C5A0HF40.png,https://www.instagram.com/p/DLmWi6RPqAI/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
133,CALL FOR PAPER,2025-08-03,160000,https://barium.dfxx.fun/storage/01K1SHNNFXMC4VF5FP88W6AC5F.png,https://www.instagram.com/p/DM4aV8_pAzA/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
127,CIIF 3.0,2025-08-05,65000,https://barium.dfxx.fun/storage/01K1SGFS1EZ3KQ3P4X407YK9Q5.png,https://www.instagram.com/p/DMgGFQKTd7w/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
137,BMC AGROPRENEUR,2025-08-05,80000,https://barium.dfxx.fun/storage/01K1SJ486J0DBMK1TY7NVHJ46N.png,https://www.instagram.com/p/DMyrbWfzEh-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
128,FAST 2025 ESSAY COMPETITION,2025-08-07,30000,https://barium.dfxx.fun/storage/01K1SGKWW5B6F8EVW26AWMRQR3.png,https://www.instagram.com/p/DMMrjY4yYs7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
130,LOMBA ESAI SPESIAL KEMERDEKAAN INDONESIA,2025-08-07,30000,https://barium.dfxx.fun/storage/01K1SH9VGRFNV3ABCVRDRNJ3B7.png,https://www.instagram.com/p/DM4xs_np6hg/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
131,LOMBA ESSAY NASIONAL,2025-08-10,40000,https://barium.dfxx.fun/storage/01K1SHF9XYNWQ1AVE3HT2EW2T7.png,https://www.instagram.com/p/DM4wKzep-K3/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
132,KOMESCOM [KOMPRES ESSAY COMPETITION],2025-08-14,49999,https://barium.dfxx.fun/storage/01K1SHJWJVVQ1DSSJHP33DMSBN.png,https://www.instagram.com/p/DM4f1ykpX3E/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
138,EXCLUSIVE WEBINAR FOOD SAFETY : SCIENCE IN ACTION,2025-08-19,0,https://barium.dfxx.fun/storage/01K314HZ9AZV9W8FHYM5T7Q8YS.jpg,,,,,TRUE
136,LOMBA EAI NASIONAL KIMIA 2025,2025-08-20,85000,https://barium.dfxx.fun/storage/01K1SJ11BYTNHT2ZSJRKKMWBCM.png,https://www.instagram.com/p/DMyruchT1pg/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
124,BUSINESS PLAN COMPETITION,2025-08-22,0,https://barium.dfxx.fun/storage/01K1SFYQAACKAY3R25XSEADHAZ.png,https://www.instagram.com/p/DM4gmOLSiLZ/?utm_source=ig_web_copy_link,,,,TRUE
135,LKTIN HIMAGEO UNSIL 2025,2025-08-22,0,https://barium.dfxx.fun/storage/01K1SHY6D2VY84V2EE0VJJJ5AA.png,https://www.instagram.com/p/DMzeGsOp_oL/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
129,LIMAS INTERNATIONL XXV [ESSAY COMPETITION],2025-08-25,85000,https://barium.dfxx.fun/storage/01K1SH7Y74P9H84SBZ9N5B8X2V.png,https://www.instagram.com/p/DMKNh4UySzZ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
134,INVASI INOVASI SAINS [ESAI DAN LKTI],2025-08-27,55000,https://barium.dfxx.fun/storage/01K1SHVN8TGV2EPF75AT2E2CCH.png,https://www.instagram.com/p/DMzeZyhp7we/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
125,BIOCOMPACT ESSAY COMPETITION,2025-08-28,0,https://barium.dfxx.fun/storage/01K1SG8V6M2BC6AYQYPVRJD51W.png,https://www.instagram.com/p/DMq9HTCznGj/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
126,EKSPLORA LOMBA ESSAY,2025-08-30,20000,https://barium.dfxx.fun/storage/01K1SGD05QRKRTEZHMV4ZS7KMP.png,https://www.instagram.com/p/DMgGeC4TCeb/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
139,SPACE 2.0 UKM KEWIRAUSAHAAN 2025,2025-09-04,75000,https://barium.dfxx.fun/storage/01K3ZHMVD0Q3W74SZMAZF57H0Z.png,https://www.instagram.com/p/DN_4vsaEma-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://linktr.ee/Space.unnes,,,TRUE
149,𝐍𝐁𝐂𝐂 𝟐𝟎𝟐𝟓 BUSINESS CASE COMPETITION,2025-09-07,245000,https://barium.dfxx.fun/storage/01K3ZJXWR596KV0GA58GMBK5AT.png,https://www.instagram.com/p/DN1kpJXZESJ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://bit.ly/REGISTFORMNBCC2025,,,TRUE
145,[ERCFEST 2025 ESSAY COMPETITION],2025-09-08,65000,https://barium.dfxx.fun/storage/01K3ZJEMSEQVHX5Q7HZ9B0K3N9.png,https://www.instagram.com/p/DN5HwURj0yB/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
143,[SPEEDFEST 2025: ESSAY COMPETITION],2025-09-09,50000,https://barium.dfxx.fun/storage/01K3ZJ6SRW1V16D6JRQVC45WQ9.png,https://www.instagram.com/p/DN7mBEID-Hz/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
140,BRISA IMPACT Vol. 1 – International Paper Competition,2025-09-14,0,https://barium.dfxx.fun/storage/01K3ZHVFC3YWGZD98391VCFF71.png,https://www.instagram.com/p/DN95S-Rj3XP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://bit.ly/FULLPAPERTRACKBRISAIMPACTVOL1,,,TRUE
146,National Essay & Business Plan Competition  Cipta Nusantara Fest 2025 – Chapter Yogyakarta,2025-09-14,40000,https://barium.dfxx.fun/storage/01K3ZJHRY2G29YG5MAYS72ERV4.png,https://www.instagram.com/p/DN451W5D7t4/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
148,ISEEC BUSINESS CASE COMPETITION 2025,2025-09-16,170000,https://barium.dfxx.fun/storage/01K3ZJS2FS86D1SB6YVTE8VSQ4.png,https://www.instagram.com/p/DN1vTfGXomT/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
144,[Materializing the Future: The Material Transformation Toward Sustainability♻],2025-09-17,80000,https://barium.dfxx.fun/storage/01K3ZJB2ZQ9K7F0ATH7FSQNFCF.png,https://www.instagram.com/p/DN6vlwBEs7c/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
141,National Business Plan Competition 2025,2025-09-22,0,https://barium.dfxx.fun/storage/01K3ZHYQD46DBB0SHGDQGBKCWX.png,https://www.instagram.com/p/DN8HPzTj98o/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
147,Lomba Karya Jurnalistik 2025,2025-09-29,0,https://barium.dfxx.fun/storage/01K3ZJP6MWTS2ZCRY0H9J7F8SM.png,https://www.instagram.com/p/DN1-Gbx3rdl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
142,𝗞𝗢𝗠𝗣𝗘𝗧𝗜𝗦𝗜 𝗘𝗦𝗔𝗜 𝗡𝗔𝗦𝗜𝗢𝗡𝗔𝗟 𝟮𝟬𝟮𝟱  “𝘈𝘐: 𝘔𝘦𝘯𝘥𝘰𝘳𝘰𝘯𝘨 𝘒𝘦𝘮𝘢𝘫𝘶𝘢𝘯 𝘗𝘦𝘳𝘢𝘥𝘢𝘣𝘢𝘯 𝘢𝘵𝘢𝘶 𝘔𝘦𝘯𝘫𝘢𝘥𝘪 𝘗𝘦𝘯𝘨𝘩𝘢𝘮𝘣𝘢𝘵?”,2025-09-30,0,https://barium.dfxx.fun/storage/01K3ZJ3C0F9P1R7DVPSRXE779F.png,https://www.instagram.com/p/DN7tDADDzoT/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
157,MATRIX UI 2025 ESSAY COMPETITION,2025-10-01,25000,https://barium.dfxx.fun/storage/01K70P5QPBYZ638RNWZWHTNDE7.png,https://www.instagram.com/p/DPSv-dkD1YH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
162,ISCAAS CALL FOR ABSTRAK,2025-10-08,0,https://barium.dfxx.fun/storage/01K70QAGQR7SWQ3A81GVKFJVG4.png,https://www.instagram.com/p/DPU0XcCjwaA/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
151,IRPC INTERNATIONAL RESEARCH PAPER COMPETITION SINGAPORE 2025,2025-10-09,0,https://barium.dfxx.fun/storage/01K6ZAYXN0P7MB65QCR84RE4EW.png,https://www.instagram.com/p/DPgEOmkCfru/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
150,SOCREATION 11 ESSAY COMPETITION,2025-10-10,40000,https://barium.dfxx.fun/storage/01K6ZAVP28RYZJAT82BNVY7T42.png,https://www.instagram.com/p/DPeAVVpiUta/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
159,BUSINESS PLAN COMPETITION,2025-10-10,79000,https://barium.dfxx.fun/storage/01K70PZPE7ENW3MJ581FDT6FN7.png,https://www.instagram.com/p/DPajnG8CRNw/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
165,DIGITAL CANVAS,2025-10-10,50000,https://barium.dfxx.fun/storage/01K70QZDQZV6AVX6HDVWK1N3S1.png,https://www.instagram.com/p/DPckBT_jyeN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
156,IGNITE 2025 INNOVATIVE GROWTH NAVIGATING IDEAS THROUGH ENTREPRENEURSHIP,2025-10-11,0,https://barium.dfxx.fun/storage/01K6ZBHJPJC2SDE84KG3SK6WPC.png,https://www.instagram.com/p/DPgCJL-iSyI/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
158,ESSAY COMPETITION,2025-10-13,50000,https://barium.dfxx.fun/storage/01K70P8ZD896YH1W208H0E5S02.png,https://www.instagram.com/p/DPXYjUfj5x3/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
164,LOMBA MENULIS CERITA HIDUPKU,2025-10-16,0,https://barium.dfxx.fun/storage/01K70QWW0KNCNQMSXCZGJFQ7P9.png,https://www.instagram.com/p/DPaZvlYjwvZ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
163,MULTIMEDIA IN ACTION 2025,2025-10-17,0,https://barium.dfxx.fun/storage/01K70QSY5EV1XV3Q2WDWRW0ZCH.png,https://www.instagram.com/p/DPZ7TECjyME/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
152,EVENT GRATIS 2025 GENERASI MENULIS,2025-10-19,0,https://barium.dfxx.fun/storage/01K6ZB28MMN6QJSHHDGH1PN8BK.png,https://www.instagram.com/p/DPeAVVpiUta/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
160,KOMPETISI ESAI NASIONAL,2025-10-19,0,https://barium.dfxx.fun/storage/01K70Q4AZQ6HETBYK26H09AJTZ.png,https://www.instagram.com/p/DPYhf7Ej5r1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
154,GENOVATE FESTIVAL 2.0,2025-10-20,0,https://barium.dfxx.fun/storage/01K6ZBB0ZK6VGHDQPBPB0EBF4V.png,https://www.instagram.com/p/DPgWY9Hics7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
161,DIGITAL BUSINESS MODEL CANVAS COMPETITION,2025-10-20,0,https://barium.dfxx.fun/storage/01K70Q7HJY82ZPVCJQ5VZQTRK8.png,https://www.instagram.com/p/DPYK2u7D2_q/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
168,ENTEREPRENEUR BUSINESS CHALLENGE COMPETITION 7.0,2025-10-23,75000,https://barium.dfxx.fun/storage/01K70R9FPRMV7PY5ET5XSSVKSM.png,https://www.instagram.com/p/DPfocXeD4tE/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
166,UNIFAW UNNES ISLAMIC FAIR AND AL- AQSHA AWARENESS WEEK,2025-10-25,160000,https://barium.dfxx.fun/storage/01K70R3HSWNEA1Y82YG92GR0X7.png,https://www.instagram.com/p/DPeAVhqj9Mv/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
169,INTERNATIONAL POSTER COMPETITION,2025-10-28,60000,https://barium.dfxx.fun/storage/01K70RBXES5ZG2YY66VDZB6AS7.png,https://www.instagram.com/p/DPh32q_Dw-i/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
167,PESTA KIMIA,2025-10-30,0,https://barium.dfxx.fun/storage/01K70R65QQ9K2YWRA4NQ4ED88P.png,https://www.instagram.com/p/DPfb3ssjzz-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
153,AGT FAIR POSTER NASIONAL,2025-10-31,30000,https://barium.dfxx.fun/storage/01K6ZB63JNPX0NWYX7HF3M7Z7T.png,https://www.instagram.com/p/DPgM5KhiRNm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
155,GARUDA NATIONAL ESSAY COMPETITION,2025-10-31,0,https://barium.dfxx.fun/storage/01K6ZBDR1QZZSZ4PQ0556AHSEB.png,https://www.instagram.com/p/DPgWe6ECU7h/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
171,Yoult Economics Science Competition 2025,2025-11-01,0,https://barium.dfxx.fun/storage/01K946FBGTA22MDHAW9RY7CQZK.png,https://www.instagram.com/p/DQaQAc6k30_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
172,NATIONAL BUSINESS PLAN & BUSINESS POSTER COMPETITION 2025,2025-11-03,370000,https://barium.dfxx.fun/storage/01K946JZSQ7AQSGCQBVJX12PZT.png,https://www.instagram.com/p/DQd8IPvDzBd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
177,LOMBA INFOGRAFIS,2025-11-03,0,https://barium.dfxx.fun/storage/01K94769ZR0KAXH4FC25KXKBCE.png,https://www.instagram.com/p/DQdRnNFEwQH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
180,TES TOEFL GRATIS,2025-11-03,0,https://barium.dfxx.fun/storage/01K947H2W7BYAW5BES9AV4PZMD.png,https://www.instagram.com/p/DQf4Bh8CdZp/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
175,DIPONEGORO POSTER COMPETITION #2,2025-11-04,0,https://barium.dfxx.fun/storage/01K946ZHT844R55JJ9W6DDQQZ7.png,https://www.instagram.com/p/DQREMKGkRSJ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
179,THE 6 th NATIONAL BUSINESS PLAN COMPETITION,2025-11-05,120000,https://barium.dfxx.fun/storage/01K947EXDTNAQD7XG6CHB91D13.png,https://www.instagram.com/p/DQgLkJvEtq9/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
191,LOMBA ESAI MUSLIMAH,2025-11-05,35000,https://barium.dfxx.fun/storage/01K97DPZSTTKZ0KBTEP1WC578F.png,https://www.instagram.com/p/DQl2VMXk8_m/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
170,ESSAY CARBON,2025-11-07,50000,https://barium.dfxx.fun/storage/01K9467MDB32WWJK3TKFAD7GHD.png,https://www.instagram.com/p/DQjaVwBj98V/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==https://www.instagram.com/p/DQjaVwBj98V/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
178,LOMBA KARYA TULIS ILMIAH,2025-11-08,50000,https://barium.dfxx.fun/storage/01K9478G1ZQSG2R7DFXJMZG62X.png,https://www.instagram.com/p/DQYY1Atkyae/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
184,PELATIHAN GRATIS ISO 17025:2017,2025-11-08,0,https://barium.dfxx.fun/storage/01K9482488T7MAM9RTCN5W1MM6.png,https://www.instagram.com/p/DQgs11fiQMF/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
190,[WORKSHOP 2025: KARYA TULIS ILMIAH],2025-11-08,20000,https://barium.dfxx.fun/storage/01K97D91WWN2JMZZHDE58GZ3VB.png,https://www.instagram.com/p/DQl2i9Hk2AO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
181,NACOPS 6.0 BUSINESS PLAN COMPETITION,2025-11-09,0,https://barium.dfxx.fun/storage/01K947NYEE313KH3WW72ENBR3H.png,https://www.instagram.com/p/DQf14pMj4HP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
185,NACOPS BUSINESS PLAN COMPETITION,2025-11-09,150000,https://barium.dfxx.fun/storage/01K97BGCNVCWTJPDM9G4GMFB0M.png,https://www.instagram.com/p/DQg1kCiE52L/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
187,SEMINAR & TALKSHOW NASIONAL 2025,2025-11-09,0,https://barium.dfxx.fun/storage/01K97C1RAMWBE79Y6M5BZEGM0R.jpg,https://www.instagram.com/p/DQeStLPj5OT/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://bit.ly/PendaftaranSEMTALK2025,,,TRUE
188,[Rangkaian Lomba Bulan Bahasa Kami Bercerita 2025],2025-11-09,35000,https://barium.dfxx.fun/storage/01K97C9BRZ1MCEYESZEV09V0AW.png,https://www.instagram.com/p/DQa-bHJEteg/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://bit.ly/PanduanLombaBB25,,,TRUE
183,ESSAY ENGLISH NATIONAL COMPETITION,2025-11-10,60000,https://barium.dfxx.fun/storage/01K947WM3R46PDKZEZ4M41KN2H.png,https://www.instagram.com/p/DQgurpnD1uI/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
173,MONETION,2025-11-11,0,https://barium.dfxx.fun/storage/01K946Q9RYK3XW7HAS3C6WZB9M.png,https://www.instagram.com/p/DQd8IPvDzBd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
182,SRIWIJAYA NATIONAL ESSAY COMPETITION,2025-11-15,0,https://barium.dfxx.fun/storage/01K947RW27DQD3JY5SC29XX266.png,https://www.instagram.com/p/DQgBGiAj5uA/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
176,ESSAY COMPETITION ''A Collaboration Project between Duta Ragam Nusantara & Duta Pesona Nusantara'',2025-11-16,30000,https://barium.dfxx.fun/storage/01K9473CGVDYKR6HN9MJGJW2KG.png,https://www.instagram.com/p/DQVqUpXElbk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
186,RAGAM FESTIVAL ESSAY COMPETITION,2025-11-17,40000,https://barium.dfxx.fun/storage/01K97BP42QQAP3NN22Q04119B5.png,https://www.instagram.com/p/DQg1kCiE52L/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
174,ESSAY COMPETITION,2025-11-20,250000,https://barium.dfxx.fun/storage/01K946T9TRW9PGSXTHNF4N697F.png,https://www.instagram.com/p/DQd8IPvDzBd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
189,LKTIN CARTS 2026,2025-11-30,100000,https://barium.dfxx.fun/storage/01K97D6KJARCR4Y9KR1Y6ASPZ3.png,https://www.instagram.com/p/DQl3CMIgVMP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
193,KOMPETISI MENULIS ESAI SATELIT TINGKAT NASIONAL 2025,2025-12-01,0,https://barium.dfxx.fun/storage/01KBSYXYSMR1QY2M6FG0RBT9QF.png,https://www.instagram.com/p/DRO2z2ekkf-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
198,NATIONAL COMPETITION INSIGHT CHALLENGE,2025-12-01,0,https://barium.dfxx.fun/storage/01KBSZH2WQDAS0716N3ZD58KY0.png,https://www.instagram.com/p/DRjtTzgj8Ts/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
200,ENERGY WEEK 2025 LOMBA POSTER ILMIAH,2025-12-05,0,https://barium.dfxx.fun/storage/01KBSZSJJMGF9KZGA5A83GZWR9.png,https://www.instagram.com/p/DRggGoKjx2G/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
196,LKTI UII PEDULI,2025-12-06,0,https://barium.dfxx.fun/storage/01KBSZAEM9GG8Z0MXR899XXYHD.png,https://www.instagram.com/p/DRvfqyRj23Y/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
203,LOMBA POSTER NASIONAL 2025,2025-12-07,0,https://barium.dfxx.fun/storage/01KBT09VD9F5AD27ZMK448ZVYB.png,https://www.instagram.com/p/DR3ftQpE35w/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
195,BMC UPM,2025-12-09,180000,https://barium.dfxx.fun/storage/01KBSZ7KBVM85T8FRFT70QEWX3.png,https://www.instagram.com/p/DRv_r4aD4Ny/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
197,LOMBA NEXT GEN BMC NATIONAL,2025-12-10,50000,https://barium.dfxx.fun/storage/01KBSZDNG63ZJ9G0ZS1R8PV5NV.png,https://www.instagram.com/p/DRoqpyyj4ee/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
194,BMC SPA,2025-12-11,0,https://barium.dfxx.fun/storage/01KBSZ251FTKP0FZFSM8PW1VC4.png,https://www.instagram.com/p/DR5z543D-5-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
202,KOMPETISI BUSINESS PLAN,2025-12-15,0,https://barium.dfxx.fun/storage/01KBT05MXBDZ4MH1S4AVR4SFFA.png,https://www.instagram.com/p/DR6BFNwj2yM/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
199,ESSAY COMPETITION,2025-12-17,0,https://barium.dfxx.fun/storage/01KBSZME1CXA97BD3TD3TSKHY7.png,https://www.instagram.com/p/DRjey0Yjy2y/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
204,LOMBA ESAI IDEAFEST,2025-12-25,35000,https://barium.dfxx.fun/storage/01KBT0EGWG84DVZEWG7VCCN8KG.png,https://www.instagram.com/p/DRWQ5YPkac6/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
206,ESSAY COMPETITION 2025 STIEKEN,2025-12-27,30000,https://barium.dfxx.fun/storage/01KBT0MY4GNB6N78CW55EKEGF2.png,https://www.instagram.com/p/DR6Uq2MkeVT/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
201,KOMPETISI MENULIS NASIONAL,2025-12-30,0,https://barium.dfxx.fun/storage/01KBSZZRGMWM38ZXNPXG2ZQQR1.png,https://www.instagram.com/p/DR6BFNwj2yM/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
205,SOEDIRMAN ESSAY COMPETITION,2025-12-30,0,https://barium.dfxx.fun/storage/01KBT0HKDHWHRSAW7PEWB86AVB.png,https://www.instagram.com/p/DR6yWoHk_DN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
192,INNOVERA 2026 NATIONAL UI/UX DESIGN COMPETITION,2025-12-31,50000,https://barium.dfxx.fun/storage/01KBSYMT36EJYZGW9Q0XJF70J4.png,https://www.instagram.com/p/DR109AxEd2z/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
207,MANDALIKA ESSAY COMPETITION,2025-12-31,48000,https://barium.dfxx.fun/storage/01KBT0S2GQANHSEMMA4SBTB2R6.png,https://www.instagram.com/p/DR3U8psk1Ob/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
214,PLANOVATION 2.0 BUSINESS PLAN COMPETITION,2026-01-05,25000,https://barium.dfxx.fun/storage/01KE9EA6QF1Z46SQ7TWFQJQ4KM.png,https://www.instagram.com/p/DSwVvdHj4gH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,TRUE
